,time,Latency
297,1560829140,585346.8037399077
298,1560830040,651089.0710306198
299,1560830940,597294.4544584717
300,1560831840,448997.995170931
301,1560832740,451119.64227173786
302,1560833640,437298.95939662465
303,1560834540,426322.3563179595
304,1560835440,436479.3453620694
305,1560836340,425932.536574518
306,1560837240,434504.2067196875
307,1560838140,460289.8622534132
308,1560839040,454834.79719729384
309,1560839940,414472.03010037827
310,1560840840,437756.3436016563
311,1560841740,456802.8794685406
312,1560842640,456459.19932828925
313,1560843540,422390.75736433343
314,1560844440,424189.7512616244
315,1560845340,448952.20281171636
316,1560846240,454028.1942519556
317,1560847140,430716.03713182535
318,1560848040,458099.99161724787
319,1560848940,477581.1580680033
320,1560849840,465435.8401113415
321,1560850740,455330.0332214521
322,1560851640,492777.429524912
323,1560852540,508346.2395358678
324,1560853440,485633.07998695446
325,1560854340,457667.1886392544
326,1560855240,460546.62215686863
327,1560856140,466714.3054454298
328,1560857040,458770.3120232299
329,1560857940,445528.9203558182
330,1560858840,447128.2183241921
331,1560859740,481691.8962920921
332,1560860640,451623.2810573961
333,1560861540,465577.0778191362
334,1560862440,479254.389156189
335,1560863340,491876.94880199205
336,1560864240,459885.64138655463
337,1560865140,498678.65577569633
338,1560866040,462839.25911412085
339,1560866940,471324.52176374395
340,1560867840,467449.4323059275
341,1560868740,445659.0739790614
342,1560869640,415095.11936937063
343,1560870540,408913.2042326458
344,1560871440,396858.87426487694
345,1560872340,378138.7435072533
346,1560873240,307373.11312439205
347,1560874140,343074.1000985726
348,1560875040,393174.06450019486
349,1560875940,438025.56672715035
350,1560876840,553623.7138488983
351,1560877740,690804.9255602874
352,1560878640,649590.2687428308
353,1560879540,663897.1046571138
354,1560880440,687002.3060237243
355,1560881340,767314.1683040046
356,1560882240,737024.8945986701
357,1560883140,708537.2729039227
358,1560884040,627997.2810819179
359,1560884940,728175.7442508958
360,1560885840,729208.8873308644
361,1560886740,720294.916700551
362,1560887640,687024.4248790448
363,1560888540,700615.3067348502
364,1560889440,661434.6106631154
365,1560890340,652039.0977774371
366,1560891240,598605.7558228796
367,1560892140,602360.506725091
368,1560893040,570508.027195529
369,1560893940,587181.8469204311
370,1560894840,518985.21899852244
371,1560895740,527846.6626625707
372,1560896640,524156.9634815383
373,1560897540,510330.6868088294
374,1560898440,505271.0340031954
375,1560899340,570544.6772438429
376,1560900240,583543.0675623928
377,1560901140,590918.7060063705
378,1560902040,632402.6746239027
379,1560902940,696495.5756083623
380,1560903840,681749.3737824989
381,1560904740,682387.2288476045
382,1560905640,717465.8050992661
383,1560906540,740962.8349884974
384,1560907440,739702.595263214
385,1560908340,745691.1969836302
386,1560909240,735997.292274538
387,1560910140,645335.8906121097
388,1560911040,538360.9154072009
389,1560911940,520412.38332854083
390,1560912840,650343.1116985623
391,1560913740,700053.6435843637
392,1560914640,567359.5940353245
393,1560915540,463067.5574138665
394,1560916440,480049.4159898869
395,1560917340,481809.8114567975
396,1560918240,472838.52865335916
397,1560919140,466244.6106316769
398,1560920040,467148.5640065549
399,1560920940,477800.21053625044
400,1560921840,459903.68321917846
401,1560922740,453383.2550381693
402,1560923640,448023.14892701607
403,1560924540,452333.2145785565
404,1560925440,473026.3582202779
405,1560926340,473421.61172436154
406,1560927240,438734.22269418335
407,1560928140,446668.00139663165
408,1560929040,447690.3273222405
409,1560929940,436860.0224384318
410,1560930840,451327.6072009938
411,1560931740,467134.12366174755
412,1560932640,465822.33711535553
413,1560933540,460917.6456386645
414,1560934440,487453.1361725973
415,1560935340,519878.8804341743
416,1560936240,503617.55644439283
417,1560937140,452220.9677857633
418,1560938040,456699.84584776376
419,1560938940,467377.5870362893
420,1560939840,484469.0954877027
421,1560940740,470597.1841154081
422,1560941640,480161.3093484048
423,1560942540,490653.5923451239
424,1560943440,468699.42022231553
425,1560944340,473408.5449993182
426,1560945240,486252.6836520448
427,1560946140,484784.40799675573
428,1560947040,478994.90753368364
429,1560947940,463758.4554003052
430,1560948840,484985.8591052022
431,1560949740,491179.1062221671
432,1560950640,461125.5428116372
433,1560951540,466883.9339225922
434,1560952440,480165.6659184331
435,1560953340,470658.8549282434
436,1560954240,458367.4330357092
437,1560955140,426680.61591656203
438,1560956040,425347.17226486566
439,1560956940,403193.7219010038
440,1560957840,385026.81017255376
441,1560958740,372497.495254269
442,1560959640,314430.48102429125
443,1560960540,327070.8776371571
444,1560961440,397337.7795206233
445,1560962340,446385.5986651309
446,1560963240,555687.8287272514
447,1560964140,699565.3613203022
448,1560965040,678218.1341060699
449,1560965940,671115.4967418856
450,1560966840,715801.1153138358
451,1560967740,814502.0107767448
452,1560968640,766991.719387972
453,1560969540,727468.8133690084
454,1560970440,684271.4802357706
455,1560971340,748711.6640322488
456,1560972240,731137.3518264947
457,1560973140,735144.8928574797
458,1560974040,697404.5568046167
459,1560974940,706432.1498613057
460,1560975840,658184.8978495877
461,1560976740,642245.4810806186
462,1560977640,609917.968063681
463,1560978540,618146.6230946591
464,1560979440,570436.1883273182
465,1560980340,550690.376476187
466,1560981240,513344.0803098724
467,1560982140,545358.5057564792
468,1560983040,514962.7211372521
469,1560983940,500356.2568196301
470,1560984840,507095.0412353736
471,1560985740,551789.2853214529
472,1560986640,574603.0253690153
473,1560987540,589149.5416817196
474,1560988440,628799.865718247
475,1560989340,686650.3103138278
476,1560990240,686841.6770257653
477,1560991140,680387.5316106549
478,1560992040,701622.7787979937
479,1560992940,760481.9240060312
480,1560993840,773168.1283794891
481,1560994740,704955.9199440144
482,1560995640,771001.6337544963
483,1560996540,762344.7127599333
484,1560997440,649048.0958695483
485,1560998340,521878.6291496255
486,1560999240,532321.3384468044
487,1561000140,663507.6516254961
488,1561001040,691822.5564183792
489,1561001940,592902.0982057811
490,1561002840,468719.7271035148
491,1561003740,487467.01426922926
492,1561004640,479869.98665231385
493,1561005540,467706.0074637786
494,1561006440,463276.90590213554
495,1561007340,471847.4908333801
496,1561008240,452051.9030692148
497,1561009140,420326.902943941
498,1561010040,445702.70667897107
499,1561010940,449899.537700795
500,1561011840,487151.46131624596
501,1561012740,455662.54561510816
502,1561013640,467847.08268049284
503,1561014540,452790.7972430371
504,1561015440,468257.97326771996
505,1561016340,469316.6364413983
506,1561017240,460244.3515535731
507,1561018140,440948.83746467717
508,1561019040,492545.99580303876
509,1561019940,469334.8665403647
510,1561020840,468093.0031963175
511,1561021740,464406.8963981554
512,1561022640,488312.85910632036
513,1561023540,468665.82427864964
514,1561024440,487278.89563516
515,1561025340,489838.1646094044
516,1561026240,484765.5489166597
517,1561027140,481063.1035791336
518,1561028040,488213.1088943776
519,1561028940,514721.43572286295
520,1561029840,495540.5705444547
521,1561030740,477119.8101373719
522,1561031640,483678.74064706295
523,1561032540,500520.37451931817
524,1561033440,503411.7192796795
525,1561034340,468158.8535783208
526,1561035240,488570.63294445263
527,1561036140,513648.6881160926
528,1561037040,498474.40331710695
529,1561037940,469511.8709012958
530,1561038840,479139.0185872726
531,1561039740,480601.92599148455
532,1561040640,466111.228274464
533,1561041540,441933.4639383406
534,1561042440,412981.51800088014
535,1561043340,411793.73068715003
536,1561044240,388401.5908142352
537,1561045140,369510.01573802694
538,1561046040,296607.8597909465
539,1561046940,321452.8006537286
540,1561047840,384590.91766147414
541,1561048740,444907.3786376521
542,1561049640,562672.7886376416
543,1561050540,685026.543909841
544,1561051440,672896.091686147
545,1561052340,680094.3151199628
546,1561053240,697296.2507873229
547,1561054140,792252.544654337
548,1561055040,730158.3552411521
549,1561055940,709814.8184630626
550,1561056840,684015.8442714635
551,1561057740,770309.1187881988
552,1561058640,713727.3292925399
553,1561059540,732050.1883572299
554,1561060440,665454.6175479816
555,1561061340,674052.4258560613
556,1561062240,628000.5627646738
557,1561063140,613633.6299511307
558,1561064040,581307.0100508387
559,1561064940,605139.7591681473
560,1561065840,558001.5190556538
561,1561066740,546264.733296974
562,1561067640,520767.85106953635
563,1561068540,553560.5716771495
564,1561069440,518782.54622571287
565,1561070340,507432.01663594967
566,1561071240,494448.10969744326
567,1561072140,569725.7610463474
568,1561073040,569835.3584652026
569,1561073940,574662.2885070406
570,1561074840,668417.6394473318
571,1561079340,732207.7980344155
572,1561080240,753282.5804641303
573,1561081140,731730.133352631
574,1561082040,726761.9580345295
575,1561082940,725484.9452901096
576,1561083840,529470.9415651986
577,1561084740,517229.22982611903
578,1561085640,587438.083269417
579,1561086540,670059.5088107117
580,1561087440,656578.3902259909
581,1561088340,481656.884308013
582,1561089240,481367.93080804206
583,1561090140,493820.437655811
584,1561091040,473819.0781384301
585,1561091940,472590.977624039
586,1561092840,472233.46002813376
587,1561093740,480498.1205805529
588,1561094640,458879.44756918645
589,1561095540,488228.47854087414
590,1561096440,473796.99945393956
591,1561097340,480773.6426240227
592,1561098240,456188.735539723
593,1561099140,438936.6861904788
594,1561100040,442906.3161562055
595,1561100940,445961.3277830283
596,1561101840,473355.54044560215
597,1561102740,441143.5809168257
598,1561103640,469108.0543501672
599,1561104540,457612.84913812013
600,1561105440,466469.93980338494
601,1561106340,480073.5495136759
602,1561107240,471775.5632819536
603,1561108140,485684.9723554348
604,1561109040,494317.1387347405
605,1561109940,471752.0558946576
606,1561110840,483492.28152974084
607,1561111740,487480.76071037096
608,1561112640,466189.27418098913
609,1561113540,471137.15856734937
610,1561114440,473423.8063940945
611,1561115340,473338.6147792368
612,1561116240,468562.08362544054
613,1561117140,467446.11341212725
614,1561118040,454674.1695135621
615,1561118940,477177.56094208837
616,1561119840,486832.93976901314
617,1561120740,488899.2209782377
618,1561121640,484877.8010401603
619,1561122540,489729.6407820944
620,1561123440,470457.14395480935
621,1561124340,466184.17619262834
622,1561125240,473073.674035583
623,1561126140,493320.9786111252
624,1561127040,470094.4430624724
625,1561127940,445365.23597054434
626,1561128840,438542.0131089302
627,1561129740,424820.64814606344
628,1561130640,404979.36746372265
629,1561131540,391155.554975485
630,1561132440,313642.93868235004
631,1561133340,335042.151420057
632,1561134240,387037.69462887273
633,1561135140,444145.1584123084
634,1561136040,555481.9069711694
635,1561136940,682387.5587974106
636,1561137840,655799.7451690413
637,1561138740,672710.370317081
638,1561139640,679858.0854767252
639,1561140540,790436.9374614401
640,1561141440,729270.7294749027
641,1561142340,706302.6862896677
642,1561143240,685925.7901953798
643,1561144140,739032.4230600634
644,1561145040,726432.8068939305
645,1561145940,731268.7768696374
646,1561146840,709852.5687944631
647,1561147740,701811.4240378519
648,1561148640,649269.7128790424
649,1561149540,648489.3600647263
650,1561150440,619497.4604907322
651,1561151340,613853.8275493387
652,1561152240,569052.8351211569
653,1561153140,576349.54362605
654,1561154040,505816.67970032006
655,1561154940,540487.1865383552
656,1561155840,529707.2135127576
657,1561156740,521407.6221793015
658,1561157640,521525.5039373971
659,1561158540,537229.1717796873
660,1561159440,513954.84191404126
661,1561160340,544736.731454831
662,1561161240,579225.9275827362
663,1561162140,630283.0346249794
664,1561163040,629962.1430231178
665,1561163940,654426.5752599022
666,1561164840,667229.2416678808
667,1561165740,727221.3470725738
668,1561166640,706198.9626999402
669,1561167540,718497.7123027942
670,1561168440,678010.3492114332
671,1561169340,489349.0343093716
672,1561170240,489002.26044433506
673,1561171140,609420.4929712935
674,1561172040,697549.4448968963
675,1561172940,581570.2891993077
676,1561173840,467510.9236886239
677,1561174740,484421.85098247154
678,1561175640,471136.29803825467
679,1561176540,486538.5884648011
680,1561177440,467924.9763333883
681,1561178340,484543.16745081154
682,1561179240,477251.0518210067
683,1561180140,500141.5139982087
684,1561181040,486474.00520290126
685,1561181940,473951.05443055544
686,1561182840,490925.48885444173
687,1561183740,473646.5167037699
688,1561184640,485300.7233350011
689,1561185540,478945.28124477266
690,1561186440,474691.9653922981
691,1561187340,488005.5818098863
692,1561188240,480501.6189933049
693,1561189140,467758.57987132977
694,1561190040,466110.1987207452
695,1561190940,488652.1334215933
696,1561191840,470391.37837644626
697,1561192740,456752.52876687486
698,1561193640,468252.466594815
699,1561194540,489255.7490770289
700,1561195440,477511.3706072347
701,1561196340,471748.41692735575
702,1561197240,476438.02812386083
703,1561198140,501970.9889247097
704,1561199040,469945.0784197578
705,1561199940,476884.26068715577
706,1561200840,464318.37040294206
707,1561201740,498178.10694737005
708,1561202640,486878.30037700693
709,1561203540,472664.9545264562
710,1561204440,476804.6689347823
711,1561205340,489952.8640389677
712,1561206240,441347.6106610987
713,1561207140,485528.3014478668
714,1561208040,480502.936614441
715,1561208940,499821.1267991585
716,1561209840,474284.32652922143
717,1561210740,476835.31858739245
718,1561211640,460220.7546213973
719,1561212540,472205.8663956828
720,1561213440,474954.5399539313
721,1561214340,432254.56934947416
722,1561215240,427506.43544128264
723,1561216140,419557.55163069273
724,1561217040,410360.7397477471
725,1561217940,388654.4359106727
726,1561218840,311785.95519455
727,1561219740,336258.8874726534
728,1561220640,383631.45351320447
729,1561221540,434540.20521823625
730,1561222440,557862.3478998548
731,1561223340,682895.5886880433
732,1561224240,656906.299510392
733,1561225140,666572.0263375293
734,1561226040,644965.918429567
735,1561226940,769113.7955197876
736,1561227840,731058.3715580051
737,1561228740,713980.0694478329
738,1561229640,679931.0143244055
739,1561230540,746647.1313933806
740,1561231440,711470.7822667741
741,1561232340,701667.2569360308
742,1561233240,701086.1149782307
743,1561234140,688110.8058946178
744,1561235040,661351.3028105457
745,1561235940,645925.479858031
746,1561236840,584639.9562451094
747,1561237740,649666.8168369738
748,1561238640,583292.5258765726
749,1561239540,560560.562867022
750,1561240440,488972.7813733752
751,1561241340,501505.1808008292
752,1561242240,531487.3197718967
753,1561243140,490800.574447456
754,1561244040,504305.194671494
755,1561244940,495496.44340799743
756,1561245840,387244.4452365361
757,1561246740,392061.40585464134
758,1561247640,486309.996359524
759,1561248540,627798.7340949503
760,1561249440,451479.0280918109
761,1561250340,457794.12998485455
762,1561251240,491977.5135317551
763,1561252140,518135.84346228314
764,1561253040,521624.7611284348
765,1561253940,515617.3640280452
766,1561254840,519565.5255419597
767,1561255740,529520.8851973867
768,1561256640,487774.1251707786
769,1561257540,485950.63971942506
770,1561258440,487291.734655213
771,1561259340,497512.2883141189
772,1561260240,486077.18522953626
773,1561261140,483434.77998311596
774,1561262040,476075.5603371485
775,1561262940,481135.05858762155
776,1561263840,472097.2796491398
777,1561264740,482069.3313965056
778,1561265640,492790.41611627967
779,1561266540,505704.5043538346
780,1561267440,496661.76312884234
781,1561268340,474147.4437204767
782,1561269240,479583.79145492456
783,1561270140,492345.6938133558
784,1561271040,488266.26083528897
785,1561271940,481685.4852298837
786,1561272840,455023.9625005122
787,1561273740,479207.3666352629
788,1561274640,461088.3646925051
789,1561275540,457055.5393096402
790,1561276440,465556.5807189334
791,1561277340,495652.4257006205
792,1561278240,458433.22030949936
793,1561279140,480559.75350845355
794,1561280040,464590.903829019
795,1561280940,473494.7813000796
796,1561281840,474272.6836904572
797,1561282740,448240.9106125424
798,1561283640,468552.2683795717
799,1561284540,486232.82468789
800,1561285440,479217.7563105091
801,1561286340,463818.67596074974
802,1561287240,462476.2963690244
803,1561288140,476545.2906675491
804,1561289040,469558.39951265824
805,1561289940,479879.9495996088
806,1561290840,469503.00282257464
807,1561291740,482189.64907925006
808,1561292640,470782.8917123105
809,1561293540,471012.04404855915
810,1561294440,490972.5425540454
811,1561295340,493430.52442636224
812,1561296240,469831.5240377092
813,1561297140,456766.09918675735
814,1561298040,478292.39420397324
815,1561298940,467883.406824958
816,1561299840,445961.2987525147
817,1561300740,418788.07331586763
818,1561301640,407743.2393818163
819,1561302540,403827.32580574363
820,1561303440,380320.779212976
821,1561304340,375859.61902296095
822,1561305240,305394.92989749886
823,1561306140,336045.04321943596
824,1561307040,391269.6740479303
825,1561307940,443060.4720261372
826,1561308840,584189.6682905712
827,1561309740,717093.451428752
828,1561310640,688966.5971648658
829,1561311540,679796.4532304798
830,1561312440,681688.2883754757
831,1561313340,751229.168338174
832,1561314240,781283.586783811
833,1561315140,752948.8487168797
834,1561316040,685680.7964562398
835,1561316940,736004.4678608131
836,1561317840,726531.494605119
837,1561318740,737355.6859390511
838,1561319640,701659.2563884873
839,1561320540,691551.6864190341
840,1561321440,672205.6091701102
841,1561322340,653635.4747629162
842,1561323240,605522.2774743423
843,1561324140,608238.8260412001
844,1561325040,592413.4806194305
845,1561325940,540641.3249632416
846,1561326840,499932.5801378723
847,1561327740,540141.0366657671
848,1561328640,442572.95345073467
849,1561329540,347576.36954629596
850,1561330440,369890.2762492496
851,1561331340,555242.2080640148
852,1561332240,403169.46083579364
853,1561333140,415785.70289456384
854,1561334040,454773.01474188396
855,1561334940,490359.93910261936
856,1561335840,476018.386678828
857,1561336740,478825.05248896003
858,1561337640,528262.8937360184
859,1561338540,552943.3570156439
860,1561339440,539369.8039804378
861,1561340340,533998.5672850094
862,1561341240,557765.003204434
863,1561342140,534839.838984904
864,1561343040,516259.0035701708
865,1561343940,503224.1722779723
866,1561344840,481976.7887024403
867,1561345740,500824.1897730095
868,1561346640,495948.2344316758
869,1561347540,486097.1850644266
870,1561348440,489213.6089751703
871,1561349340,484485.744566121
872,1561350240,482949.92846283066
873,1561351140,488280.02307434246
874,1561352040,481813.39678881585
875,1561352940,489188.52308632806
876,1561353840,484362.90120109526
877,1561354740,474760.8050318659
878,1561355640,473541.97164951294
879,1561356540,492966.16366634134
880,1561357440,458202.57820143376
881,1561358340,459768.92777653877
882,1561359240,463358.4798154862
883,1561360140,470969.1976786921
884,1561361040,445173.4179051182
885,1561361940,481863.5688637209
886,1561362840,653365.5835244026
887,1561363740,659802.1057678144
888,1561364640,468285.457569404
889,1561365540,481033.15588275646
890,1561366440,490684.8898572683
891,1561367340,489601.2454386475
892,1561368240,477760.8577427619
893,1561369140,479325.37149585196
894,1561370040,474722.7196676521
895,1561370940,494594.45338121447
896,1561371840,487059.3755020601
897,1561372740,480483.40548874426
898,1561373640,470844.6414278811
899,1561374540,494926.00726417365
900,1561375440,496628.68567587895
901,1561376340,482423.04312361043
902,1561377240,494932.40371658525
903,1561378140,488656.34260163293
904,1561379040,475643.36794255715
905,1561379940,506102.64007434127
906,1561380840,492169.10324846325
907,1561381740,505960.98492122506
908,1561382640,470948.66493642
909,1561383540,478804.09772888117
910,1561384440,484345.74270637776
911,1561385340,494789.3072333137
912,1561386240,465001.06248906034
913,1561387140,430722.21446090785
914,1561388040,433098.16406771634
915,1561388940,414276.6415423479
916,1561389840,387539.6277435997
917,1561390740,386948.7395768609
918,1561391640,309428.46171975415
919,1561392540,349271.68636153266
920,1561393440,395586.9721834536
921,1561394340,449658.43202708464
922,1561395240,555561.9453606907
923,1561396140,663028.3159667104
924,1561397040,677862.3206136972
925,1561397940,699604.2276429005
926,1561398840,677413.2934788045
927,1561399740,819714.8560144282
928,1561400640,757220.1919211389
929,1561401540,731569.8048906088
930,1561402440,687247.649645043
931,1561403340,742851.6612914732
932,1561404240,731828.1111619284
933,1561405140,735591.7484193151
934,1561406040,715861.5090516623
935,1561406940,725446.9395092566
936,1561407840,678925.9615029112
937,1561408740,656369.6132770979
938,1561409640,593579.226918671
939,1561410540,602740.8268285808
940,1561411440,577765.0555858115
941,1561412340,577295.3277261567
942,1561413240,517466.85862755193
943,1561414140,545433.323777681
944,1561415040,532514.4214599603
945,1561415940,501706.452756472
946,1561416840,509501.6075276007
947,1561417740,567904.508054355
948,1561418640,567816.5850420884
949,1561419540,598883.5706338898
950,1561420440,630948.8456411925
951,1561421340,698503.8923173038
952,1561422240,680581.5414170568
953,1561423140,693691.1787082211
954,1561424040,723250.9609388941
955,1561424940,774099.5564583706
956,1561425840,758784.0673307038
957,1561426740,692035.9128279573
958,1561427640,779349.7558203399
959,1561428540,739523.5431104571
960,1561429440,728604.992826433
961,1561430340,722513.2365845817
962,1561431240,532161.5055868478
963,1561432140,507928.658342213
964,1561433040,534408.9992138835
965,1561433940,687040.954371088
966,1561434840,662339.4843429151
967,1561435740,520285.80346268445
968,1561436640,474799.2589005266
969,1561437540,469404.1369200888
970,1561438440,470148.01554944797
971,1561439340,475033.3207446669
972,1561440240,449997.461295
973,1561441140,456043.0461276892
974,1561442040,450882.58415560296
975,1561442940,468448.9633709764
976,1561443840,463005.8764039454
977,1561444740,449026.88368283573
978,1561445640,451024.4446747825
979,1561446540,444289.4592979822
980,1561447440,446449.73621969315
981,1561448340,431789.55248335056
982,1561449240,465304.35844979546
983,1561450140,477031.5079142612
984,1561451040,460555.0443050416
985,1561451940,441366.4928729672
986,1561452840,477207.17902318225
987,1561453740,466021.95392136025
988,1561454640,479854.5696837467
989,1561455540,477063.37053036265
990,1561456440,472842.15303304244
991,1561457340,480366.88112382864
992,1561458240,481122.83582764876
993,1561459140,464168.73057658284
994,1561460040,477663.3467219684
995,1561460940,467012.44207885716
996,1561461840,511229.50761068624
997,1561462740,495640.181737466
998,1561463640,504250.9422117732
999,1561464540,480078.46532846126
1000,1561465440,467702.4456988043
1001,1561466340,499285.6374512088
1002,1561467240,479201.23222927283
1003,1561468140,500828.0717895513
1004,1561469040,498268.8338849582
1005,1561469940,478776.0255689382
1006,1561470840,510042.75315598596
1007,1561471740,473348.51832635945
1008,1561472640,440663.5521757097
1009,1561473540,434548.2421290203
1010,1561474440,432021.84095449565
1011,1561475340,410692.7542279457
1012,1561476240,397470.5898936104
1013,1561477140,380500.79295045894
1014,1561478040,319875.1040927713
1015,1561478940,365647.0823540589
1016,1561479840,404739.38210292865
1017,1561480740,457629.61027870415
1018,1561481640,563971.2843991581
1019,1561482540,706112.1733735988
1020,1561483440,673960.925877882
1021,1561484340,676781.6436191258
1022,1561485240,693509.6438923242
1023,1561486140,795344.9230420782
1024,1561487040,759295.0364424405
1025,1561487940,732392.1691166175
1026,1561488840,689320.4463784316
1027,1561489740,741392.645290603
1028,1561490640,735691.7859731073
1029,1561491540,739795.9242440318
1030,1561492440,720628.1903504024
1031,1561493340,716709.1236687946
1032,1561494240,681349.1237335711
1033,1561495140,648697.5562804551
1034,1561496040,581974.6809168853
1035,1561496940,622069.3594678633
1036,1561497840,577359.7333548921
1037,1561498740,563134.8364866402
1038,1561499640,517794.340899608
1039,1561500540,536608.6588992511
1040,1561501440,533108.2381381318
1041,1561502340,481794.4968806556
1042,1561503240,497860.76040580566
1043,1561504140,565505.8359338163
1044,1561505040,555048.8732023325
1045,1561505940,581283.2216968276
1046,1561506840,619543.6228574568
1047,1561507740,674935.0190337255
1048,1561508640,685190.4743723033
1049,1561509540,664097.907048042
1050,1561510440,721054.6415536305
1051,1561511340,721045.7361031068
1052,1561512240,728128.2988562143
1053,1561513140,724997.8736632796
1054,1561514040,747952.6844248004
1055,1561514940,764433.0415732155
1056,1561515840,742054.2879157276
1057,1561516740,747786.5855562788
1058,1561517640,581931.8046413993
1059,1561518540,563475.1258747005
1060,1561519440,517208.3658755491
1061,1561520340,671361.5815577948
1062,1561521240,641752.6216859069
1063,1561522140,466078.5525464053
1064,1561523040,473042.984519853
1065,1561523940,445159.93337450986
1066,1561524840,473343.4882561543
1067,1561525740,459854.1672028458
1068,1561526640,463286.3185320632
1069,1561527540,477377.2402055173
1070,1561528440,470653.67915077193
1071,1561529340,470016.09216906904
1072,1561530240,464688.1635768402
1073,1561531140,456333.06902082724
1074,1561532040,506141.65011598065
1075,1561532940,466617.2056954773
1076,1561533840,481823.6016876109
1077,1561534740,472035.9739128965
1078,1561535640,497873.9833760834
1079,1561536540,468785.882012264
1080,1561537440,461337.1797071431
1081,1561538340,463975.92774354026
1082,1561539240,486964.31522851525
1083,1561540140,484108.20649286045
1084,1561541040,499051.4012172606
1085,1561541940,474936.5914111104
1086,1561542840,475621.3777767308
1087,1561543740,494002.6014836363
1088,1561544640,458246.97664838494
1089,1561545540,466378.2150228611
1090,1561546440,478558.44521833124
1091,1561547340,434437.586043014
1092,1561548240,451087.0095505303
1093,1561549140,454849.88810618164
1094,1561550040,456066.8859326842
1095,1561550940,491466.1184783637
1096,1561551840,528514.9238273662
1097,1561552740,514874.3269461501
1098,1561553640,486618.9058840762
1099,1561554540,459925.6873056901
1100,1561555440,493547.29595355934
1101,1561556340,478061.05051942397
1102,1561557240,450187.5910629916
1103,1561558140,464493.126597482
1104,1561559040,448118.58455443825
1105,1561559940,414181.39313617157
1106,1561560840,413553.6864715943
1107,1561561740,393740.05957818974
1108,1561562640,383106.3721455776
1109,1561563540,373290.53668140795
1110,1561564440,305270.1446004047
1111,1561565340,346025.6588287243
1112,1561566240,402806.92519732803
1113,1561567140,446362.55349977943
1114,1561568040,551461.8422852467
1115,1561568940,679106.8239938691
1116,1561569840,676242.8351180911
1117,1561570740,686224.9238700017
1118,1561571640,683755.5122825415
1119,1561572540,798376.6434040676
1120,1561573440,743370.0534660406
1121,1561574340,714357.3728454678
1122,1561575240,686917.3852461628
1123,1561576140,718187.0282281629
1124,1561577040,732742.3850432516
1125,1561577940,711735.0407888043
1126,1561578840,679311.1573867657
1127,1561579740,687626.4937918746
1128,1561580640,641232.0728106201
1129,1561581540,612653.3918290415
1130,1561582440,559460.6098896393
1131,1561583340,563925.1964269483
1132,1561584240,550522.3006308674
1133,1561585140,531918.3737967601
1134,1561586040,484154.83437114843
1135,1561586940,538521.7315932648
1136,1561587840,489830.5448062411
1137,1561588740,478820.0632268466
1138,1561589640,487539.275879398
1139,1561590540,537299.2963141368
1140,1561591440,523292.76175047987
1141,1561592340,575320.6830643202
1142,1561593240,582908.668130703
1143,1561594140,654287.1258683637
1144,1561595040,659046.3780576105
1145,1561595940,659821.7114453007
1146,1561596840,705364.9611034361
1147,1561597740,747384.2596622449
1148,1561598640,736692.2078284572
1149,1561599540,692633.8687395297
1150,1561600440,718796.3105186541
1151,1561601340,728269.0732036266
1152,1561602240,709249.6148306171
1153,1561603140,719100.4273455516
1154,1561604040,710446.2363256242
1155,1561604940,721963.0677627597
1156,1561605840,675495.9034841062
1157,1561606740,494950.49847419164
1158,1561607640,489377.10655978066
1159,1561608540,568534.3390068184
1160,1561609440,650796.3800383626
1161,1561610340,661616.4226090295
1162,1561611240,464707.54254264815
1163,1561612140,471861.53212547424
1164,1561613040,455324.0937670263
1165,1561613940,460978.6236220523
1166,1561614840,459127.7489483572
1167,1561615740,457566.30821174226
1168,1561616640,464323.7620375272
1169,1561617540,427956.6588300459
1170,1561618440,440479.6842630094
1171,1561619340,453929.2559845795
1172,1561620240,464371.81166109175
1173,1561621140,438044.91202925454
1174,1561622040,458963.19486571226
1175,1561622940,459858.3398936356
1176,1561623840,475774.7812219027
1177,1561624740,449405.3525051427
1178,1561625640,455211.2168527003
1179,1561626540,473514.10052816017
1180,1561627440,469215.5411535811
1181,1561628340,473458.2491203172
1182,1561629240,469981.57108170417
1183,1561630140,470772.49158463173
1184,1561631040,495339.2837800024
1185,1561631940,464359.1891669013
1186,1561632840,463273.06490401883
1187,1561633740,464649.43617302866
1188,1561634640,456873.54278445354
